origin,mae,rmse,n
2021-12-30,269.30722222222226,332.8580051055514,48
2021-12-31,263.290173611111,373.23652043651595,48
2022-01-01,201.51552083333317,227.88237630543816,48
2022-01-02,369.7181249999999,476.2063591456342,48
2022-01-03,217.46993055555546,259.712946115024,48
2022-01-04,466.4925000000001,554.3929647166483,48
2022-01-05,259.66798611111113,293.5185682352015,48
2022-01-06,116.41555555555549,154.44111547808672,48
2022-01-07,141.51732638888896,200.8105069328248,48
2022-01-08,438.0315277777777,622.9844977106022,48
2022-01-09,356.61482638888884,469.9116742936294,48
2022-01-10,1038.9556944444446,1199.2403528981224,48
2022-01-11,346.2562847222223,422.97157904333744,48
2022-01-12,435.04326388888893,554.1910102772387,48
2022-01-13,180.1573958333331,244.3381743744825,48
2022-01-14,334.4843055555556,502.92535177003094,48
2022-01-15,296.7139930555556,377.6672146800078,48
2022-01-16,253.0815972222223,292.3672440201295,48
2022-01-17,1233.602673611111,1461.5730498180171,48
2022-01-18,1061.1738888888888,1283.7157438144666,48
2022-01-19,682.622673611111,726.132974960948,48
2022-01-20,401.20718750000015,519.5607428385063,48
2022-01-21,113.7437847222223,152.0641169140033,48
2022-01-22,493.6147916666667,612.9217909757276,48
2022-01-23,177.8304861111111,219.26697754751876,48
2022-01-24,873.4534722222221,1003.4692551668169,48
2022-01-25,271.2011458333333,324.82478151288853,48
2022-01-26,637.6133680555555,789.4099342570764,48
2022-01-27,677.0049305555556,814.9613446644805,48
2022-01-28,589.6611458333333,649.5524204480311,48
2022-01-29,402.08329861111105,467.0122273639794,48
2022-01-30,210.41538194444456,261.28803377882997,48
2022-01-31,1002.7374652777779,1154.633926226052,48
2022-02-01,577.3343055555555,815.6097579635132,48
2022-02-02,1380.7672569444446,1904.9645803119272,48
2022-02-03,896.0187500000002,1033.9281466105797,48
2022-02-04,255.62475694444433,309.3545377771996,48
2022-02-05,504.3316319444446,593.9208622728135,48
2022-02-06,205.78274305555541,244.13070898804787,48
2022-02-07,694.4935416666667,798.3474373242367,48
2022-02-08,187.71434027777784,218.5539687620246,48
2022-02-09,549.1367013888888,747.8012602308422,48
2022-02-10,517.7194444444444,699.9607127057898,48
2022-02-11,775.1009027777777,1059.4577651790316,48
2022-02-12,768.0498958333334,845.7027513613322,48
2022-02-13,356.9276041666667,407.8168687754499,48
2022-02-14,830.5017708333335,958.0333686859757,48
2022-02-15,452.5086805555556,502.8426932723897,48
2022-02-16,116.92381944444413,162.01282728708702,48
2022-02-17,462.9104166666669,769.8388887439824,48
2022-02-18,312.67680555555575,427.6441658443049,48
2022-02-19,1042.954861111111,1256.9414296861485,48
2022-02-20,689.0065624999999,850.840420261764,48
2022-02-21,917.6196180555554,1188.5743233653366,48
2022-02-22,594.1733333333333,741.8401841277472,48
2022-02-23,288.1440625,348.01214373209956,48
2022-02-24,327.73482638888873,412.07165871333206,48
2022-02-25,271.80954861111104,381.0158030628424,48
2022-02-26,753.6428819444444,833.1967634372884,48
2022-02-27,374.8670833333333,435.317904293778,48
2022-02-28,675.4406250000001,853.964400714804,48
2022-03-01,163.39190972222218,210.01403304757918,48
2022-03-02,146.43874999999986,173.21262263552777,48
2022-03-03,163.99670138888894,222.24772244424724,48
2022-03-04,201.01840277777788,228.14639796042118,48
2022-03-05,360.22576388888893,439.97774134132095,48
2022-03-06,318.58149305555554,356.6240930429619,48
2022-03-07,856.9516319444443,1011.9860391190269,48
2022-03-08,325.11465277777774,391.85904133270907,48
2022-03-09,563.0919791666666,704.5451162228441,48
2022-03-10,266.18871527777793,431.74702579860076,48
2022-03-11,127.98885416666677,181.84573012867287,48
2022-03-12,496.17986111111105,554.9081047971458,48
2022-03-13,185.24076388888898,218.76229146499165,48
2022-03-14,591.8278472222222,687.9283768593284,48
2022-03-15,164.81065972222228,218.60489629512287,48
2022-03-16,313.46885416666674,394.6596287959171,48
2022-03-17,249.11138888888897,324.39820708926794,48
2022-03-18,217.31590277777786,237.0648437259035,48
2022-03-19,697.7110416666666,832.1646896404432,48
2022-03-20,590.0882986111112,797.4358408510998,48
2022-03-21,801.1705555555558,991.2112162684429,48
2022-03-22,420.8613194444447,504.3543192925039,48
2022-03-23,471.7585069444446,592.5832758021096,48
2022-03-24,191.99534722222234,275.5062659549504,48
2022-03-25,238.60427083333343,318.1736338750106,48
2022-03-26,474.6613194444444,528.3211720883917,48
2022-03-27,235.60791666666682,269.65527838969894,48
2022-03-28,637.0806944444444,737.6512517540738,48
2022-03-29,279.50447916666667,385.2285058042842,48
2022-03-30,239.23479166666684,326.8655472427549,48
2022-03-31,92.18795138888878,134.92544002919442,48
2022-04-01,159.1204861111112,206.90999539352865,48
2022-04-02,617.2384027777777,694.50676327892,48
2022-04-03,420.6624999999999,524.7007063691034,48
2022-04-04,597.4643055555554,672.3455442200261,48
2022-04-05,165.0242361111111,219.3579932663452,48
2022-04-06,372.2954166666666,587.2397221390819,48
2022-04-07,379.6018055555555,433.2926774965236,48
2022-04-08,318.26788194444435,412.93829670958064,48
2022-04-09,507.73593750000003,580.8400302064415,48
2022-04-10,349.7532291666667,452.98042067893033,48
2022-04-11,641.5824652777779,767.1362539012187,48
2022-04-12,261.8800347222223,311.47694370384096,48
2022-04-13,103.8493055555556,136.6612521395242,48
2022-04-14,197.29770833333328,242.1275472714436,48
2022-04-15,828.3425000000002,928.3088660769932,48
2022-04-16,172.88937500000006,207.86790570453817,48
2022-04-17,220.12128472222207,277.75993326269986,48
2022-04-18,257.8643055555555,344.0429632198396,48
2022-04-19,711.6877430555554,807.5465553737486,48
2022-04-20,287.7224999999999,415.52929502094287,48
2022-04-21,309.66645833333337,373.0886264669004,48
2022-04-22,272.61000000000007,421.5022723426842,48
2022-04-23,599.7855902777777,722.0065326645201,48
2022-04-24,277.0566666666667,321.6240632484091,48
2022-04-25,237.57687499999997,289.66268447768596,48
2022-04-26,776.7204513888888,903.5318721187608,48
2022-04-27,197.40715277777767,270.04319994957217,48
2022-04-28,140.5743402777777,171.84029858630117,48
2022-04-29,302.5250347222222,406.9798624381193,48
2022-04-30,390.7425000000001,481.37020961014605,48
2022-05-01,489.4814583333335,757.395750754133,48
2022-05-02,560.8653125000003,676.3090626932046,48
2022-05-03,153.50805555555536,190.31963955166069,48
2022-05-04,184.39138888888894,268.2027983520413,48
2022-05-05,136.25170138888896,180.78418004956114,48
2022-05-06,269.77166666666676,333.91335697448864,48
2022-05-07,192.32885416666667,251.48078256586942,48
2022-05-08,257.5347569444444,307.01579590792903,48
2022-05-09,950.5341319444445,1221.7706480364056,48
2022-05-10,234.46152777777752,268.3038069063927,48
2022-05-11,360.38395833333317,502.8697389655151,48
2022-05-12,117.40715277777771,145.7223614180245,48
2022-05-13,358.91854166666667,463.84543731474633,48
2022-05-14,703.0254513888889,806.9009856181913,48
2022-05-15,276.6889930555555,339.5367935872033,48
